,city,date,treat,price,rating,omtaler,gæster,soveværelser,shampoo,hot water,hangers,blackout curtains,entertainment,work,family,security,wi-fi,kitchen,refrigerator,attractions nearby,outdoor,parkering and faciliteter,smoking allowed,hair dryer,other,cleaning products,temperature,view,bed linen,gæster,washing machine,host,fitness equipment,dishwasher,fireplace,pool etc.,mailbox,Sights,Safety,Shopping,Location,Climate,Affordability
414,Barcalona,2024-05-24,0,736,4.75,4,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
415,Barcalona,2024-05-24,0,920,4.80,5,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,
416,Barcalona,2024-05-24,0,1036,4.70,88,4.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,4.0,,1.0,,,,,,,,,,,
417,Barcalona,2024-05-24,0,746,,,,1.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
418,Barcalona,2024-05-24,0,877,4.19,21,4.0,2.0,,,,,1.0,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,4.0,1.0,,,,,,,,,,,,
419,Barcalona,2024-05-24,0,812,3.78,9,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
420,Barcalona,2024-05-24,0,789,5.0,3,,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,
421,Barcalona,2024-05-24,0,1008,,,,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
422,Barcalona,2024-05-24,0,877,4.90,10,,1.0,,,,,,1.0,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
423,Barcalona,2024-05-24,0,999,4.53,30,,2.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,
424,Barcalona,2024-05-24,0,736,4.31,13,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,
425,Barcalona,2024-05-24,0,877,4.65,23,,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,
426,Barcalona,2024-05-24,0,877,5.0,9,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,
427,Barcalona,2024-05-24,0,965,4.40,5,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
428,Barcalona,2024-05-24,0,753,5.0,3,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,
429,Barcalona,2024-05-24,0,820,3.56,9,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
430,Barcalona,2024-05-24,0,851,4.83,12,,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,
431,Barcalona,2024-05-24,0,746,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,
432,Barcalona,2024-05-24,0,736,4.17,29,,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,
433,Barcalona,2024-05-24,0,999,4.52,50,,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
434,Barcalona,2024-05-24,0,789,5.0,22,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
435,Barcalona,2024-05-24,0,789,4.55,38,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,1.0,,1.0,2.0,,1.0,,,,,,,,,,,
436,Barcalona,2024-05-24,0,877,4.60,10,,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
437,Barcalona,2024-05-24,0,877,4.81,16,,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
438,Barcalona,2024-05-24,0,969,4.17,6,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
439,Barcalona,2024-05-24,0,965,4.14,7,,4.0,,,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,,
440,Barcalona,2024-05-24,0,912,4.32,28,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,
441,Barcalona,2024-05-24,0,965,4.67,3,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
442,Barcalona,2024-05-24,0,1008,4.89,19,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
443,Barcalona,2024-05-24,0,745,4.32,19,,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
444,Barcalona,2024-05-24,0,931,,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,
445,Barcalona,2024-05-24,0,745,4.44,54,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,
446,Barcalona,2024-05-24,0,1034,4.44,16,,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
447,Barcalona,2024-05-24,0,1035,4.84,51,,2.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
448,Barcalona,2024-05-24,0,789,4.50,16,,2.0,,,,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
449,Barcalona,2024-05-24,0,912,4.33,15,,1.0,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
450,Barcalona,2024-05-24,0,965,,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,
451,Barcalona,2024-05-24,0,1008,4.50,24,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,
452,Barcalona,2024-05-24,0,1008,4.61,31,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,,1.0,,,,,,
453,Barcalona,2024-05-24,0,878,4.54,37,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,
454,Barcalona,2024-05-24,0,754,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,
455,Barcalona,2024-05-24,0,860,4.57,7,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
456,Barcalona,2024-05-24,0,789,4.31,13,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,
457,Barcalona,2024-05-24,0,780,4.67,6,,1.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,
458,Barcalona,2024-05-24,0,1008,,,3.0,2.0,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,3.0,,,,,,,,,,,,,
459,Barcalona,2024-05-24,0,1000,4.87,15,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
460,Barcalona,2024-05-24,0,898,4.33,15,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,
461,Barcalona,2024-05-24,0,782,4.80,10,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
462,Barcalona,2024-05-24,0,789,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,
463,Barcalona,2024-05-24,0,877,4.25,8,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,
464,Barcalona,2024-05-24,0,850,4.44,9,,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
465,Barcalona,2024-05-24,0,780,4.40,10,,1.0,,,,,,1.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,
466,Barcalona,2024-05-24,0,938,,,,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,,
467,Barcalona,2024-05-24,0,1034,4.48,23,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,
468,Barcalona,2024-05-24,0,877,5.0,5,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,
469,Barcalona,2024-05-24,0,789,4.94,18,,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,
470,Barcalona,2024-05-24,0,833,4.50,20,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,
471,Barcalona,2024-05-24,0,878,4.56,16,4.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,4.0,,1.0,,,,,,,,,,,
472,Barcalona,2024-05-24,0,965,,,,,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,
473,Barcalona,2024-05-24,0,912,4.57,28,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
474,Barcalona,2024-05-24,0,1036,3.75,8,,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,
475,Barcalona,2024-05-24,0,1035,4.88,49,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,
476,Barcalona,2024-05-24,0,920,4.38,26,,2.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
477,Barcalona,2024-05-24,0,877,,,,2.0,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,
478,Barcalona,2024-05-24,0,746,3.67,3,4.0,4.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,,4.0,1.0,1.0,,,,,,,,,,,
479,Barcalona,2024-05-24,0,780,4.10,10,,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
480,Barcalona,2024-05-24,0,746,,,,1.0,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,
481,Barcalona,2024-05-24,0,745,,,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
482,Barcalona,2024-05-24,0,965,,,,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,
483,Barcalona,2024-05-24,0,789,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,
484,Barcalona,2024-05-24,0,894,,,,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
485,Barcalona,2024-05-24,0,965,4.57,30,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,
486,Barcalona,2024-05-24,0,833,2.43,7,,1.0,,,,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,
487,Barcalona,2024-05-24,0,789,4.60,30,6.0,10.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,,,6.0,,,,,,,,,,,,,
488,Barcalona,2024-05-24,0,1008,4.33,3,,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
489,Barcalona,2024-05-24,0,872,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,
490,Barcalona,2024-05-24,0,745,,,3.0,1.0,,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,3.0,1.0,,,,,,,,,,,,
491,Barcalona,2024-05-24,0,912,2.33,3,,1.0,1.0,,,,1.0,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,
492,Barcalona,2024-05-24,0,956,4.33,9,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
493,Barcalona,2024-05-24,0,877,,,,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
494,Barcalona,2024-05-24,0,936,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,
495,Barcalona,2024-05-24,0,788,4.56,16,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
496,Barcalona,2024-05-24,0,912,3.80,5,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,
497,Barcalona,2024-05-24,0,1000,4.35,34,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
498,Barcalona,2024-05-24,0,982,,,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,
499,Barcalona,2024-05-24,0,991,,,,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
500,Barcalona,2024-05-24,0,1018,4.84,55,,1.0,,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
501,Barcalona,2024-05-24,0,947,3.67,3,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,
502,Barcalona,2024-05-24,0,912,3.50,4,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,
503,Barcalona,2024-05-24,0,965,4.80,5,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,
504,Barcalona,2024-05-24,0,965,4.86,7,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,
505,Barcalona,2024-05-24,0,999,4.46,28,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,
506,Barcalona,2024-05-24,0,991,,,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
507,Barcalona,2024-05-24,0,1008,4.30,10,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
508,Barcalona,2024-05-24,0,886,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
509,Barcalona,2024-05-24,0,1026,,,,1.0,,,,,,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
510,Barcalona,2024-05-24,0,886,4.50,4,4.0,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,4.0,1.0,,,,,,,,,,,,
511,Barcalona,2024-05-24,0,902,4.75,4,,2.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,
512,Barcalona,2024-05-24,0,1020,,,2.0,1.0,,,,,,,,1.0,,1.0,1.0,,1.0,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,
513,Barcalona,2024-05-24,0,868,3.50,4,4.0,1.0,,,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,,,,,,1.0,,4.0,,,1.0,,,,,,,,,,
514,Barcalona,2024-05-24,0,1020,,,2.0,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,1.0,,,,,,,
515,Barcalona,2024-05-24,0,965,,,5.0,3.0,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,,,1.0,,1.0,5.0,1.0,,,,,,,,,,,,
516,Barcalona,2024-05-24,0,789,,,3.0,2.0,,,,,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,3.0,1.0,1.0,,,,,,,,,,,
517,Barcalona,2024-05-24,0,1341,4.61,175,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,2.0,,,,,,1.0,,,,,,,
518,Barcalona,2024-05-24,0,1118,4.50,38,2.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,
519,Barcalona,2024-05-24,0,1219,4.77,505,2.0,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
520,Barcalona,2024-05-24,0,1192,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,,,1.0,,,,,,,,,
521,Barcalona,2024-05-24,0,1341,4.44,41,2.0,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,1.0,,,,,,,
522,Barcalona,2024-05-24,0,1140,4.83,100,4.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,4.0,1.0,,,1.0,,,,,,,,,
523,Barcalona,2024-05-24,0,1219,4.76,702,4.0,3.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,,,4.0,1.0,1.0,,,,,,,,,,,
524,Barcalona,2024-05-24,0,1341,4.62,141,2.0,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,1.0,,,,,,,
525,Barcalona,2024-05-24,0,1315,4.75,155,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,1.0,2.0,,1.0,,,,,,,,,,,
526,Barcalona,2024-05-24,0,1184,4.49,43,2.0,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,1.0,,,,,,,
527,Barcalona,2024-05-24,0,1341,4.39,317,3.0,2.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,3.0,1.0,,,,,,,,,,,,
528,Barcalona,2024-05-24,0,1408,4.75,158,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,
529,Barcalona,2024-05-24,0,1341,4.42,889,2.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,
530,Barcalona,2024-05-24,0,1140,4.64,25,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,1.0,4.0,1.0,,,1.0,,,,,,,,,
531,Barcalona,2024-05-24,0,1262,4.90,186,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,4.0,1.0,,,,,,,,,,,,
532,Barcalona,2024-05-24,0,1341,4.50,26,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,5.0,,1.0,,1.0,,,,,,,,,
533,Barcalona,2024-05-24,0,1175,4.64,165,2.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,
534,Barcalona,2024-05-24,0,1228,4.71,477,2.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,1.0,,,,,,,
535,Barcalona,2024-05-24,0,1402,4.81,252,3.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,3.0,,,,,,,,,,,,,
536,Barcalona,2024-05-24,0,1402,4.78,18,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,
537,Barcalona,2024-05-24,0,1118,4.62,26,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,
538,Barcalona,2024-05-24,0,1304,4.82,100,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
539,Barcalona,2024-05-24,0,1267,4.80,5,2.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,1.0,,,,,,,
540,Barcalona,2024-05-24,0,1166,4.86,211,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,
541,Barcalona,2024-05-24,0,1155,4.42,85,2.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,2.0,1.0,1.0,,,,,1.0,,,,,,
542,Barcalona,2024-05-24,0,1416,4.51,43,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,
543,Barcalona,2024-05-24,0,1052,4.49,35,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,1.0,,1.0,2.0,,1.0,,,,,,,,,,,
544,Barcalona,2024-05-24,0,1280,4.42,117,2.0,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,1.0,,,,,,,
545,Barcalona,2024-05-24,0,1228,4.37,30,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
546,Barcalona,2024-05-24,0,1408,4.85,26,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,
547,Barcalona,2024-05-24,0,1118,4.13,314,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,3.0,1.0,,,1.0,,,,,,,,,
548,Barcalona,2024-05-24,0,1184,4.97,34,2.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,
549,Barcalona,2024-05-24,0,1096,4.42,103,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,
550,Barcalona,2024-05-24,0,1227,4.65,271,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,
551,Barcalona,2024-05-24,0,1192,4.81,16,2.0,2.0,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,
