,city,date,treat,price,rating,omtaler,gæster,soveværelser,hair dryer,shampoo,hot water,washing machine,hangers,entertainment,security,work,wi-fi,kitchen,refrigerator,family,parkering and faciliteter,view,attractions nearby,smoking allowed,gæster,bed linen,blackout curtains,outdoor,host,mailbox,other,cleaning products,temperature,pool etc.,dishwasher,fireplace,fitness equipment,Sights,Safety,Shopping,Location,Climate,Affordability
752,Amsterdam,2024-07-04,1,1197,5.0,4,4.0,3.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,7.3,7.5,6.5,8.75,5.5,2.5
753,Amsterdam,2024-07-04,1,1157,4.63,30,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
754,Amsterdam,2024-07-04,1,1184,,,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,1.0,,,1.0,,1.0,7.3,7.5,6.5,8.75,5.5,2.5
755,Amsterdam,2024-07-04,1,1530,4.44,17,4.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,4.0,,,1.0,1.0,,,,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
756,Amsterdam,2024-07-04,1,1495,5.0,4,2.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,1.0,,,1.0,1.0,,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
757,Amsterdam,2024-07-04,1,1383,4.66,98,2.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
758,Amsterdam,2024-07-04,1,1403,,,5.0,5.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,5.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
759,Amsterdam,2024-07-04,1,1364,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,2.0,,1.0,,1.0,1.0,,,,,1.0,1.0,,7.3,7.5,6.5,8.75,5.5,2.5
760,Amsterdam,2024-07-04,1,1443,,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,1.0,1.0,,,,,,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
761,Amsterdam,2024-07-04,1,1517,4.52,309,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
762,Amsterdam,2024-07-04,1,1342,4.38,8,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
763,Amsterdam,2024-07-04,1,1447,5.0,6,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,2.0,,1.0,,,,,,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
764,Amsterdam,2024-07-04,1,1523,,,4.0,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,1.0,,1.0,,,1.0,1.0,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
765,Amsterdam,2024-07-04,1,1381,4.80,5,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
766,Amsterdam,2024-07-04,1,1250,4.91,11,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
767,Amsterdam,2024-07-04,1,1429,4.53,81,4.0,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
768,Amsterdam,2024-07-04,1,1184,5.0,8,2.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
769,Amsterdam,2024-07-04,1,1469,,,2.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
770,Amsterdam,2024-07-04,1,1403,,,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,2.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
771,Amsterdam,2024-07-04,1,1271,4.25,4,4.0,4.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,4.0,,,,,,,,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
772,Amsterdam,2024-07-04,1,1271,4.72,39,2.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
773,Amsterdam,2024-07-04,1,1271,4.80,5,2.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,2.0,,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
774,Amsterdam,2024-07-04,1,1271,,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
775,Amsterdam,2024-07-04,1,1490,,,4.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,4.0,,,1.0,,,1.0,1.0,1.0,,1.0,,1.0,7.3,7.5,6.5,8.75,5.5,2.5
776,Amsterdam,2024-07-04,1,1381,4.80,52,4.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,4.0,,,1.0,1.0,,,,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
777,Amsterdam,2024-07-04,1,1430,,,,2.0,,,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
778,Amsterdam,2024-07-04,1,1359,4.53,17,3.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
779,Amsterdam,2024-07-04,1,2064,4.69,459,3.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,3.0,,,1.0,,,,,,,,1.0,,7.3,7.5,6.5,8.75,5.5,2.5
780,Amsterdam,2024-07-04,1,1727,5.0,48,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,,1.0,1.0,,,1.0,1.0,,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
781,Amsterdam,2024-07-04,1,1964,4.92,266,2.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,2.0,1.0,,,1.0,,,,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
782,Amsterdam,2024-07-04,1,1885,5.0,4,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
783,Amsterdam,2024-07-04,1,1927,4.87,224,3.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,3.0,,,1.0,,,1.0,1.0,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
784,Amsterdam,2024-07-04,1,2045,4.89,63,4.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,4.0,1.0,,1.0,1.0,,,,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
785,Amsterdam,2024-07-04,1,1698,4.64,73,,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
786,Amsterdam,2024-07-04,1,1831,5.0,7,2.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,2.0,,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
787,Amsterdam,2024-07-04,1,1903,4.84,178,4.0,3.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,,,1.0,1.0,1.0,,,1.0,,,1.0,,7.3,7.5,6.5,8.75,5.5,2.5
788,Amsterdam,2024-07-04,1,1927,4.51,250,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,2.0,,,1.0,,,1.0,1.0,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
789,Amsterdam,2024-07-04,1,2130,4.68,158,2.0,1.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,,,1.0,1.0,1.0,,,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
790,Amsterdam,2024-07-04,1,1712,5.0,16,3.0,3.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,3.0,,,,,,,,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
791,Amsterdam,2024-07-04,1,1949,4.76,1.827,6.0,3.0,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,6.0,,,,,,,,,1.0,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
792,Amsterdam,2024-07-04,1,1738,4.75,17,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
793,Amsterdam,2024-07-04,1,2037,4.96,23,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,2.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
794,Amsterdam,2024-07-04,1,1661,4.93,307,2.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
795,Amsterdam,2024-07-04,1,2225,,,4.0,2.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,7.3,7.5,6.5,8.75,5.5,2.5
796,Amsterdam,2024-07-04,1,1999,4.88,151,4.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,4.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
797,Amsterdam,2024-07-04,1,1863,4.79,29,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,2.0,,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
798,Amsterdam,2024-07-04,1,1718,5.0,11,2.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
799,Amsterdam,2024-07-04,1,1704,5.0,25,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,2.0,,,1.0,,,1.0,1.0,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
800,Amsterdam,2024-07-04,1,1907,4.69,49,4.0,3.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,1.0,,1.0,,4.0,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
801,Amsterdam,2024-07-04,1,1591,4.98,124,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
802,Amsterdam,2024-07-04,1,2083,5.0,56,2.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,2.0,1.0,,,1.0,,,,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
803,Amsterdam,2024-07-04,1,2117,4.75,4,8.0,5.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,8.0,1.0,1.0,1.0,,,,,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
804,Amsterdam,2024-07-04,1,1622,4.78,140,3.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,3.0,,1.0,1.0,,,1.0,1.0,,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
805,Amsterdam,2024-07-04,1,1899,4.71,892,2.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
806,Amsterdam,2024-07-04,1,2091,4.58,255,6.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,7.3,7.5,6.5,8.75,5.5,2.5
807,Amsterdam,2024-07-04,1,2065,4.84,168,2.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,,,,,,,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
808,Amsterdam,2024-07-04,1,1927,4.47,247,4.0,2.0,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,4.0,,,,,,,,,1.0,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
809,Amsterdam,2024-07-04,1,1974,5.0,4,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,2.0,,,,,,1.0,1.0,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
810,Amsterdam,2024-07-04,1,2379,4.63,120,2.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
811,Amsterdam,2024-07-04,1,2037,4.91,159,4.0,2.0,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,4.0,,,,,,,,,1.0,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
812,Amsterdam,2024-07-04,1,1771,4.78,63,4.0,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,4.0,,,,,,1.0,1.0,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
813,Amsterdam,2024-07-04,1,1937,4.77,181,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
814,Amsterdam,2024-07-04,1,1689,4.73,40,4.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,4.0,,,1.0,,,1.0,1.0,1.0,,1.0,1.0,,7.3,7.5,6.5,8.75,5.5,2.5
815,Amsterdam,2024-07-04,1,2168,4.33,33,2.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,2.0,,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
816,Amsterdam,2024-07-04,1,2212,4.67,9,2.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
817,Amsterdam,2024-07-04,1,1616,4.92,24,2.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,2.0,,,1.0,,,1.0,1.0,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
818,Amsterdam,2024-07-04,1,1791,4.94,62,2.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
819,Amsterdam,2024-07-04,1,1981,4.67,6,4.0,3.0,,,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,4.0,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
820,Amsterdam,2024-07-04,1,2104,4.46,211,4.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
821,Amsterdam,2024-07-04,1,1763,4.58,221,3.0,2.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,3.0,,,1.0,,,,,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
822,Amsterdam,2024-07-04,1,1929,4.80,40,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,7.3,7.5,6.5,8.75,5.5,2.5
823,Amsterdam,2024-07-04,1,1668,,,3.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,3.0,,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
824,Amsterdam,2024-07-04,1,2034,4.96,23,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,,1.0,,,,1.0,1.0,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
825,Amsterdam,2024-07-04,1,1656,4.71,392,5.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,7.3,7.5,6.5,8.75,5.5,2.5
826,Amsterdam,2024-07-04,1,1927,5.0,8,2.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,2.0,1.0,,,1.0,,1.0,1.0,,,,,1.0,7.3,7.5,6.5,8.75,5.5,2.5
827,Amsterdam,2024-07-04,1,1845,4.53,230,4.0,3.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
828,Amsterdam,2024-07-04,1,2130,4.89,124,4.0,2.0,,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,4.0,1.0,,1.0,,,1.0,1.0,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
829,Amsterdam,2024-07-04,1,1763,4.48,302,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,2.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
830,Amsterdam,2024-07-04,1,1640,4.86,129,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
831,Amsterdam,2024-07-04,1,2050,5.0,6,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
832,Amsterdam,2024-07-04,1,2212,5.0,12,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,2.0,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
833,Amsterdam,2024-07-04,1,1865,4.93,74,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,2.0,,,1.0,,,1.0,1.0,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
834,Amsterdam,2024-07-04,1,2050,5.0,4,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
835,Amsterdam,2024-07-04,1,1848,4.64,39,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
836,Amsterdam,2024-07-04,1,1951,,,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,4.0,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,7.3,7.5,6.5,8.75,5.5,2.5
837,Amsterdam,2024-07-04,1,2080,4.72,467,4.0,2.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,4.0,,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
838,Amsterdam,2024-07-04,1,1896,4.75,318,5.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,5.0,,,1.0,,,1.0,1.0,,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
839,Amsterdam,2024-07-04,1,2283,,,2.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,,,,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
840,Amsterdam,2024-07-04,1,1879,4.88,17,2.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,2.0,,,,1.0,,1.0,1.0,,,,,1.0,7.3,7.5,6.5,8.75,5.5,2.5
841,Amsterdam,2024-07-04,1,2103,4.60,50,2.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,1.0,,,,2.0,,,,1.0,,,,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
842,Amsterdam,2024-07-04,1,1927,4.58,207,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
843,Amsterdam,2024-07-04,1,2047,4.86,318,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,6.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
844,Amsterdam,2024-07-04,1,2080,4.71,356,4.0,5.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,,,1.0,,,1.0,1.0,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
845,Amsterdam,2024-07-04,1,1903,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
846,Amsterdam,2024-07-04,1,1968,4.88,102,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,,,,,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
847,Amsterdam,2024-07-04,1,2043,4.93,133,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
848,Amsterdam,2024-07-04,1,2314,5.0,12,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,1.0,,,,1.0,1.0,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
849,Amsterdam,2024-07-04,1,1631,4.95,66,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,2.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
850,Amsterdam,2024-07-04,1,1710,4.45,146,3.0,3.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,3.0,,,,,,,,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
851,Amsterdam,2024-07-04,1,2093,4.79,14,10.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
852,Amsterdam,2024-07-04,1,1907,4.93,27,2.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,2.0,,,1.0,,,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
853,Amsterdam,2024-07-04,1,1886,4.59,463,2.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,2.0,,,,1.0,,1.0,1.0,,,,,1.0,7.3,7.5,6.5,8.75,5.5,2.5
